sequence[0],sequence[1],sequence[2],sequence[3],sequence[4],key,timestamp,eventType,cursorPosition,inputValue
1,4,9,4,0,9,1731016091675.5,keydown,2,14
1,4,9,4,0,9,1731016091747.4001,keyup,3,149
1,4,9,4,0,4,1731016092379.5,keydown,3,149
1,4,9,4,0,4,1731016092435.6,keyup,4,1494
1,4,9,4,0,0,1731016092627.4001,keydown,4,1494
1,4,9,4,0,0,1731016092683.4001,keyup,5,14940
1,4,9,4,0,Enter,1731016092739.2002,keydown,5,14940
3,8,1,9,5,3,1731016093667.5,keyup,1,3
3,8,1,9,5,7,1731016093875.2002,keydown,1,3
3,8,1,9,5,7,1731016093939.3,keyup,2,37
3,8,1,9,5,8,1731016095067.5,keydown,1,3
3,8,1,9,5,8,1731016095139.3,keyup,2,38
3,8,1,9,5,1,1731016095323.4001,keydown,2,38
3,8,1,9,5,1,1731016095387.2002,keyup,3,381
3,8,1,9,5,9,1731016096019.4001,keydown,3,381
3,8,1,9,5,9,1731016096075.3,keyup,4,3819
3,8,1,9,5,5,1731016096235.4001,keydown,4,3819
3,8,1,9,5,5,1731016096283.2002,keyup,5,38195
3,8,1,9,5,Enter,1731016096427,keydown,5,38195
0,5,4,0,9,0,1731016097379.2002,keyup,1,0
0,5,4,0,9,5,1731016097635.3,keydown,1,0
0,5,4,0,9,5,1731016097691.1,keyup,2,05
0,5,4,0,9,4,1731016097883,keydown,2,05
0,5,4,0,9,4,1731016097955.1,keyup,3,054
0,5,4,0,9,0,1731016098619.4001,keydown,3,054
0,5,4,0,9,0,1731016098699.2002,keyup,4,0540
0,5,4,0,9,9,1731016098875.1,keydown,4,0540
0,5,4,0,9,9,1731016098923.1,keyup,5,05409
0,5,4,0,9,Enter,1731016099075.3,keydown,5,05409
3,1,4,9,6,3,1731016100043.3,keyup,1,3
3,1,4,9,6,1,1731016100187.2002,keydown,1,3
3,1,4,9,6,1,1731016100251.1,keyup,2,31
3,1,4,9,6,4,1731016100403.2002,keydown,2,31
3,1,4,9,6,4,1731016100459.1,keyup,3,314
3,1,4,9,6,9,1731016101059.3,keydown,3,314
3,1,4,9,6,9,1731016101123.2002,keyup,4,3149
3,1,4,9,6,6,1731016101243.2002,keydown,4,3149
3,1,4,9,6,6,1731016101299.3,keyup,5,31496
3,1,4,9,6,Enter,1731016101443.4001,keydown,5,31496
2,6,3,7,3,2,1731016102651.1,keyup,1,2
2,6,3,7,3,6,1731016102803.1,keydown,1,2
2,6,3,7,3,6,1731016102867,keyup,2,26
2,6,3,7,3,3,1731016103059.2002,keydown,2,26
2,6,3,7,3,3,1731016103123.1,keyup,3,263
2,6,3,7,3,7,1731016103963.1,keydown,3,263
2,6,3,7,3,7,1731016104035.2002,keyup,4,2637
2,6,3,7,3,3,1731016104227.2002,keydown,4,2637
2,6,3,7,3,3,1731016104291.2002,keyup,5,26373
2,6,3,7,3,Enter,1731016104467.1,keydown,5,26373
6,7,2,8,1,6,1731016105930.9001,keyup,1,6
6,7,2,8,1,7,1731016106139.1,keydown,1,6
6,7,2,8,1,7,1731016106194.9001,keyup,2,67
6,7,2,8,1,2,1731016106483.1,keydown,2,67
6,7,2,8,1,2,1731016106539,keyup,3,672
6,7,2,8,1,8,1731016107123.1,keydown,3,672
6,7,2,8,1,8,1731016107195,keyup,4,6728
6,7,2,8,1,1,1731016107371,keydown,4,6728
6,7,2,8,1,1,1731016107443.2002,keyup,5,67281
6,7,2,8,1,Enter,1731016107530.8,keydown,5,67281
6,1,2,0,4,6,1731016108771,keyup,1,6
6,1,2,0,4,1,1731016108954.9001,keydown,1,6
6,1,2,0,4,1,1731016109019,keyup,2,61
6,1,2,0,4,2,1731016109186.9001,keydown,2,61
6,1,2,0,4,2,1731016109243.1,keyup,3,612
6,1,2,0,4,0,1731016109723,keydown,3,612
6,1,2,0,4,0,1731016109802.9001,keyup,4,6120
6,1,2,0,4,4,1731016110011.1,keydown,4,6120
6,1,2,0,4,4,1731016110074.9001,keyup,5,61204
6,1,2,0,4,Enter,1731016110243.2002,keydown,5,61204
3,5,9,7,1,3,1731016111275,keyup,1,3
3,5,9,7,1,5,1731016111587,keydown,1,3
3,5,9,7,1,5,1731016111650.8,keyup,2,35
3,5,9,7,1,9,1731016112163,keydown,2,35
3,5,9,7,1,9,1731016112218.9001,keyup,3,359
3,5,9,7,1,7,1731016112699.3,keydown,3,359
3,5,9,7,1,7,1731016112762.8,keyup,4,3597
3,5,9,7,1,1,1731016112946.9001,keydown,4,3597
3,5,9,7,1,1,1731016113018.9001,keyup,5,35971
3,5,9,7,1,Enter,1731016113082.7002,keydown,5,35971
4,7,8,3,9,4,1731016114130.8,keyup,1,4
4,7,8,3,9,7,1731016114458.9001,keydown,1,4
4,7,8,3,9,7,1731016114522.9001,keyup,2,47
4,7,8,3,9,8,1731016114642.7002,keydown,2,47
4,7,8,3,9,8,1731016114706.6,keyup,3,478
4,7,8,3,9,3,1731016115122.9001,keydown,3,478
4,7,8,3,9,3,1731016115194.8,keyup,4,4783
4,7,8,3,9,9,1731016115386.8,keydown,4,4783
4,7,8,3,9,9,1731016115450.7002,keyup,5,47839
4,7,8,3,9,Enter,1731016115650.8,keydown,5,47839
6,9,6,7,8,6,1731016116954.7002,keyup,1,6
6,9,6,7,8,9,1731016117106.8,keydown,1,6
6,9,6,7,8,9,1731016117170.7002,keyup,2,69
6,9,6,7,8,6,1731016117322.7002,keydown,2,69
6,9,6,7,8,6,1731016117394.9001,keyup,3,696
6,9,6,7,8,7,1731016117922.8,keydown,3,696
6,9,6,7,8,7,1731016117986.6,keyup,4,6967
6,9,6,7,8,8,1731016118114.7002,keydown,4,6967
6,9,6,7,8,8,1731016118178.7002,keyup,5,69678
6,9,6,7,8,Enter,1731016118386.9001,keydown,5,69678
2,8,1,8,2,2,1731016119411.1,keyup,1,2
2,8,1,8,2,8,1731016119587.1,keydown,1,2
2,8,1,8,2,8,1731016119658.6,keyup,2,28
2,8,1,8,2,1,1731016119842.6,keydown,2,28
2,8,1,8,2,1,1731016119914.7002,keyup,3,281
2,8,1,8,2,8,1731016120490.8,keydown,3,281
2,8,1,8,2,8,1731016120554.5,keyup,4,2818
2,8,1,8,2,2,1731016120754.7002,keydown,4,2818
2,8,1,8,2,2,1731016120818.6,keyup,5,28182
2,8,1,8,2,Enter,1731016120898.5,keydown,5,28182
6,5,4,0,5,6,1731016122154.5,keyup,1,6
6,5,4,0,5,5,1731016122314.6,keydown,1,6
6,5,4,0,5,5,1731016122370.5,keyup,2,65
6,5,4,0,5,4,1731016122546.6,keydown,2,65
6,5,4,0,5,4,1731016122610.6,keyup,3,654
6,5,4,0,5,0,1731016123234.7002,keydown,3,654
6,5,4,0,5,0,1731016123306.6,keyup,4,6540
6,5,4,0,5,5,1731016123514.7002,keydown,4,6540
6,5,4,0,5,5,1731016123586.5,keyup,5,65405
6,5,4,0,5,Enter,1731016123714.6,keydown,5,65405
7,1,2,7,4,7,1731016124858.5,keyup,1,7
7,1,2,7,4,1,1731016125050.7002,keydown,1,7
7,1,2,7,4,1,1731016125122.6,keyup,2,71
7,1,2,7,4,2,1731016125274.8,keydown,2,71
7,1,2,7,4,2,1731016125338.5,keyup,3,712
7,1,2,7,4,7,1731016125922.6,keydown,3,712
7,1,2,7,4,7,1731016125986.5,keyup,4,7127
7,1,2,7,4,4,1731016126282.6,keydown,4,7127
7,1,2,7,4,4,1731016126346.6,keyup,5,71274
7,1,2,7,4,Enter,1731016126522.6,keydown,5,71274
5,9,2,1,0,8,1731016127778.4001,keyup,1,8
5,9,2,1,0,6,1731016129386.5,keyup,1,6
5,9,2,1,0,9,1731016129570.6,keydown,1,6
5,9,2,1,0,9,1731016129634.3,keyup,2,69
5,9,2,1,0,2,1731016129906.4001,keydown,2,69
5,9,2,1,0,2,1731016129954.3,keyup,3,692
5,9,2,1,0,1,1731016130690.5,keydown,3,692
5,9,2,1,0,1,1731016130754.5,keyup,4,6921
5,9,2,1,0,0,1731016130922.4001,keydown,4,6921
5,9,2,1,0,0,1731016130978.4001,keyup,5,69210
5,9,2,1,0,Enter,1731016131066.6,keydown,5,69210
4,6,2,3,6,4,1731016132266.4001,keyup,1,4
4,6,2,3,6,6,1731016132466.2002,keydown,1,4
4,6,2,3,6,6,1731016132522.4001,keyup,2,46
4,6,2,3,6,2,1731016132746.5,keydown,2,46
4,6,2,3,6,2,1731016132802.3,keyup,3,462
4,6,2,3,6,3,1731016133338.4001,keydown,3,462
4,6,2,3,6,3,1731016133394.4001,keyup,4,4623
4,6,2,3,6,6,1731016133714.4001,keydown,4,4623
4,6,2,3,6,6,1731016133770.2002,keyup,5,46236
4,6,2,3,6,Enter,1731016133954.3,keydown,5,46236
7,4,8,3,9,4,1731016135114.4001,keyup,1,4
7,4,8,3,9,7,1731016135314.3,keydown,1,4
7,4,8,3,9,7,1731016135370.4001,keyup,2,47
7,4,8,3,9,8,1731016135514.3,keydown,2,47
7,4,8,3,9,8,1731016135578.2002,keyup,3,478
7,4,8,3,9,3,1731016135914.6,keydown,3,478
7,4,8,3,9,3,1731016135986.2002,keyup,4,4783
7,4,8,3,9,9,1731016136202.3,keydown,4,4783
7,4,8,3,9,9,1731016136274.4001,keyup,5,47839
7,4,8,3,9,Enter,1731016136546.2002,keydown,5,47839
7,2,7,6,1,7,1731016137722.1,keyup,1,7
7,2,7,6,1,2,1731016137946.3,keydown,1,7
7,2,7,6,1,2,1731016138026.3,keyup,2,72
7,2,7,6,1,7,1731016138282.3,keydown,2,72
7,2,7,6,1,7,1731016138346.1,keyup,3,727
7,2,7,6,1,6,1731016139170.4001,keydown,3,727
7,2,7,6,1,6,1731016139234.5,keyup,4,7276
7,2,7,6,1,1,1731016139370.3,keydown,4,7276
7,2,7,6,1,1,1731016139426.4001,keyup,5,72761
7,2,7,6,1,Enter,1731016139514.3,keydown,5,72761
4,8,4,0,5,4,1731016140666.4001,keyup,1,4
4,8,4,0,5,8,1731016140802.2002,keydown,1,4
4,8,4,0,5,8,1731016140866.2002,keyup,2,48
4,8,4,0,5,4,1731016141026.2002,keydown,2,48
4,8,4,0,5,4,1731016141082.7002,keyup,3,484
4,8,4,0,5,0,1731016141354.2002,keydown,3,484
4,8,4,0,5,0,1731016141434.2002,keyup,4,4840
4,8,4,0,5,5,1731016141666.2002,keydown,4,4840
4,8,4,0,5,5,1731016141730.2002,keyup,5,48405
4,8,4,0,5,Enter,1731016141874.1,keydown,5,48405
3,6,5,8,7,3,1731016142889.9001,keyup,1,3
3,6,5,8,7,6,1731016143050.1,keydown,1,3
3,6,5,8,7,6,1731016143122.1,keyup,2,36
3,6,5,8,7,8,1731016143442.1,keydown,2,36
3,6,5,8,7,8,1731016143506.3,keyup,3,368
3,6,5,8,7,8,1731016144202.1,keydown,3,368
3,6,5,8,7,8,1731016144266.1,keyup,4,3688
3,6,5,8,7,7,1731016144418,keydown,4,3688
3,6,5,8,7,7,1731016144482,keyup,5,36887
3,6,5,8,7,5,1731016147434.2002,keydown,2,36
3,6,5,8,7,5,1731016147498.2002,keyup,3,365
3,6,5,8,7,8,1731016148346,keydown,3,365
3,6,5,8,7,8,1731016148401.8,keyup,4,3658
3,6,5,8,7,7,1731016148538,keydown,4,3658
3,6,5,8,7,7,1731016148593.8,keyup,5,36587
3,6,5,8,7,Enter,1731016148802.1,keydown,5,36587
8,3,8,9,8,8,1731016150338.3,keyup,1,8
8,3,8,9,8,3,1731016150530,keydown,1,8
8,3,8,9,8,3,1731016150601.9001,keyup,2,83
8,3,8,9,8,8,1731016150777.8,keydown,2,83
8,3,8,9,8,8,1731016150834,keyup,3,838
8,3,8,9,8,9,1731016151553.9001,keydown,3,838
8,3,8,9,8,9,1731016151626,keyup,4,8389
8,3,8,9,8,8,1731016151930.1,keydown,4,8389
8,3,8,9,8,8,1731016152002,keyup,5,83898
8,3,8,9,8,Enter,1731016152186,keydown,5,83898
9,4,9,0,7,9,1731016153393.8,keyup,1,9
9,4,9,0,7,4,1731016153602.1,keydown,1,9
9,4,9,0,7,4,1731016153673.8,keyup,2,94
9,4,9,0,7,9,1731016153842,keydown,2,94
9,4,9,0,7,9,1731016153905.9001,keyup,3,949
9,4,9,0,7,0,1731016154441.9001,keydown,3,949
9,4,9,0,7,0,1731016154521.7002,keyup,4,9490
9,4,9,0,7,7,1731016154801.8,keydown,4,9490
9,4,9,0,7,7,1731016154874,keyup,5,94907
9,4,9,0,7,Enter,1731016155057.8,keydown,5,94907
4,2,9,4,5,4,1731016156145.8,keyup,1,4
4,2,9,4,5,2,1731016156329.6,keydown,1,4
4,2,9,4,5,2,1731016156409.8,keyup,2,42
4,2,9,4,5,9,1731016156577.6,keydown,2,42
4,2,9,4,5,9,1731016156625.7002,keyup,3,429
4,2,9,4,5,4,1731016157137.8,keydown,3,429
4,2,9,4,5,4,1731016157249.8,keyup,4,4294
4,2,9,4,5,5,1731016157257.4001,keydown,4,4294
4,2,9,4,5,5,1731016157313.6,keyup,5,42945
4,2,9,4,5,Enter,1731016157481.8,keydown,5,42945
1,3,8,3,5,1,1731016158457.7002,keyup,1,1
1,3,8,3,5,3,1731016158625.8,keydown,1,1
1,3,8,3,5,3,1731016158681.5,keyup,2,13
1,3,8,3,5,8,1731016158897.6,keydown,2,13
1,3,8,3,5,8,1731016158961.8,keyup,3,138
1,3,8,3,5,3,1731016159481.8,keydown,3,138
1,3,8,3,5,3,1731016159553.7002,keyup,4,1383
1,3,8,3,5,5,1731016159745.6,keydown,4,1383
1,3,8,3,5,5,1731016159801.5,keyup,5,13835
1,3,8,3,5,Enter,1731016159985.7002,keydown,5,13835
3,1,6,9,6,3,1731016160937.6,keyup,1,3
3,1,6,9,6,1,1731016161097.7002,keydown,1,3
3,1,6,9,6,1,1731016161169.7002,keyup,2,31
3,1,6,9,6,6,1731016161457.8,keydown,2,31
3,1,6,9,6,6,1731016161513.7002,keyup,3,316
3,1,6,9,6,9,1731016162049.7002,keydown,3,316
3,1,6,9,6,9,1731016162105.4001,keyup,4,3169
3,1,6,9,6,6,1731016162305.6,keydown,4,3169
3,1,6,9,6,6,1731016162361.7002,keyup,5,31696
3,1,6,9,6,Enter,1731016162569.7002,keydown,5,31696
2,7,6,1,5,2,1731016163617.6,keyup,1,2
2,7,6,1,5,7,1731016163849.5,keydown,1,2
2,7,6,1,5,7,1731016163921.4001,keyup,2,27
2,7,6,1,5,6,1731016164113.6,keydown,2,27
2,7,6,1,5,6,1731016164177.5,keyup,3,276
2,7,6,1,5,1,1731016164761.7002,keydown,3,276
2,7,6,1,5,1,1731016164841.5,keyup,4,2761
2,7,6,1,5,5,1731016164977.3,keydown,4,2761
2,7,6,1,5,5,1731016165041.7002,keyup,5,27615
2,7,6,1,5,Enter,1731016165225.6,keydown,5,27615
6,0,8,9,0,6,1731016166593.5,keyup,1,6
6,0,8,9,0,0,1731016166809.4001,keydown,1,6
6,0,8,9,0,0,1731016166889.4001,keyup,2,60
6,0,8,9,0,8,1731016167129.6,keydown,2,60
6,0,8,9,0,8,1731016167185.4001,keyup,3,608
6,0,8,9,0,9,1731016167713.5,keydown,3,608
6,0,8,9,0,9,1731016167769.6,keyup,4,6089
6,0,8,9,0,0,1731016167953.4001,keydown,4,6089
6,0,8,9,0,0,1731016168025.4001,keyup,5,60890
6,0,8,9,0,Enter,1731016168145.5,keydown,5,60890
5,4,1,8,3,5,1731016169361.8,keyup,1,5
5,4,1,8,3,4,1731016170033.6,keydown,1,5
5,4,1,8,3,4,1731016170097.4001,keyup,2,54
5,4,1,8,3,1,1731016170313.5,keydown,2,54
5,4,1,8,3,1,1731016170369.3,keyup,3,541
5,4,1,8,3,8,1731016171105.5,keydown,3,541
5,4,1,8,3,8,1731016171177.5,keyup,4,5418
5,4,1,8,3,3,1731016171593.4001,keydown,4,5418
5,4,1,8,3,3,1731016171641.4001,keyup,5,54183
5,4,1,8,3,Enter,1731016171825.4001,keydown,5,54183
8,6,0,9,5,8,1731016173097.3,keyup,1,8
8,6,0,9,5,6,1731016173281.4001,keydown,1,8
8,6,0,9,5,6,1731016173337.2002,keyup,2,86
8,6,0,9,5,0,1731016173545.4001,keydown,2,86
8,6,0,9,5,0,1731016173609.2002,keyup,3,860
8,6,0,9,5,9,1731016174169.4001,keydown,3,860
8,6,0,9,5,9,1731016174233.2002,keyup,4,8609
8,6,0,9,5,5,1731016174369.4001,keydown,4,8609
8,6,0,9,5,5,1731016174433.2002,keyup,5,86095
8,6,0,9,5,Enter,1731016174585.2002,keydown,5,86095
7,0,2,3,4,7,1731016175641.1,keyup,1,7
7,0,2,3,4,0,1731016175873.3,keydown,1,7
7,0,2,3,4,0,1731016175945.2002,keyup,2,70
7,0,2,3,4,2,1731016176081.2002,keydown,2,70
7,0,2,3,4,2,1731016176137.3,keyup,3,702
7,0,2,3,4,3,1731016176497.4001,keydown,3,702
7,0,2,3,4,3,1731016176569.2002,keyup,4,7023
7,0,2,3,4,4,1731016176737.2002,keydown,4,7023
7,0,2,3,4,4,1731016176809.3,keyup,5,70234
7,0,2,3,4,Enter,1731016176921.1,keydown,5,70234
1,2,1,2,1,1,1731016177937.3,keyup,1,1
1,2,1,2,1,2,1731016178089.2002,keydown,1,1
1,2,1,2,1,2,1731016178161.1,keyup,2,12
1,2,1,2,1,1,1731016178305.2002,keydown,2,12
1,2,1,2,1,1,1731016178361,keyup,3,121
1,2,1,2,1,2,1731016178737.3,keydown,3,121
1,2,1,2,1,2,1731016178817.1,keyup,4,1212
1,2,1,2,1,1,1731016178881,keydown,4,1212
1,2,1,2,1,1,1731016178953,keyup,5,12121
1,2,1,2,1,Enter,1731016179137.4001,keydown,5,12121
2,1,0,6,5,2,1731016180105,keyup,1,2
2,1,0,6,5,1,1731016180241.3,keydown,1,2
2,1,0,6,5,1,1731016180305.1,keyup,2,21
2,1,0,6,5,0,1731016180473.1,keydown,2,21
2,1,0,6,5,0,1731016180537.1,keyup,3,210
2,1,0,6,5,6,1731016181193.1,keydown,3,210
2,1,0,6,5,6,1731016181257.3,keyup,4,2106
2,1,0,6,5,5,1731016181369.1,keydown,4,2106
2,1,0,6,5,5,1731016181433.1,keyup,5,21065
2,1,0,6,5,Enter,1731016181609.2002,keydown,5,21065
7,5,9,4,7,7,1731016182721.1,keyup,1,7
7,5,9,4,7,5,1731016182985.2002,keydown,1,7
7,5,9,4,7,5,1731016183057.1,keyup,2,75
7,5,9,4,7,9,1731016183249,keydown,2,75
7,5,9,4,7,9,1731016183313.7002,keyup,3,759
7,5,9,4,7,4,1731016183881.4001,keydown,3,759
7,5,9,4,7,4,1731016183953.2002,keyup,4,7594
7,5,9,4,7,7,1731016184089.1,keydown,4,7594
7,5,9,4,7,7,1731016184161.2002,keyup,5,75947
7,5,9,4,7,Enter,1731016184377.4001,keydown,5,75947
0,3,0,2,7,0,1731016185697.1,keyup,1,0
0,3,0,2,7,3,1731016185889.1,keydown,1,0
0,3,0,2,7,3,1731016185961,keyup,2,03
0,3,0,2,7,0,1731016186169,keydown,2,03
0,3,0,2,7,0,1731016186241,keyup,3,030
0,3,0,2,7,2,1731016186529.1,keydown,3,030
0,3,0,2,7,2,1731016186593,keyup,4,0302
0,3,0,2,7,7,1731016186825.1,keydown,4,0302
0,3,0,2,7,7,1731016186888.9001,keyup,5,03027
0,3,0,2,7,Enter,1731016187121.1,keydown,5,03027
1,0,9,2,1,1,1731016188144.8,keyup,1,1
1,0,9,2,1,0,1731016188320.7002,keydown,1,1
1,0,9,2,1,0,1731016188393,keyup,2,10
1,0,9,2,1,9,1731016188761,keydown,2,10
1,0,9,2,1,9,1731016188825,keyup,3,109
1,0,9,2,1,2,1731016189369.3,keydown,3,109
1,0,9,2,1,2,1731016189432.8,keyup,4,1092
1,0,9,2,1,1,1731016189593,keydown,4,1092
1,0,9,2,1,1,1731016189656.8,keyup,5,10921
1,0,9,2,1,Enter,1731016190992.9001,keydown,5,10921
9,1,9,8,2,9,1731016192080.7002,keyup,1,9
9,1,9,8,2,1,1731016192264.7002,keydown,1,9
9,1,9,8,2,1,1731016192328.7002,keyup,2,91
9,1,9,8,2,9,1731016192457.3,keydown,2,91
9,1,9,8,2,9,1731016192512.7002,keyup,3,919
9,1,9,8,2,8,1731016192896.9001,keydown,3,919
9,1,9,8,2,8,1731016192960.9001,keyup,4,9198
9,1,9,8,2,2,1731016193224.9001,keydown,4,9198
9,1,9,8,2,2,1731016193272.8,keyup,5,91982
9,1,9,8,2,Enter,1731016193457.1,keydown,5,91982
9,7,6,4,0,9,1731016194512.8,keyup,1,9
9,7,6,4,0,7,1731016194816.9001,keydown,1,9
9,7,6,4,0,7,1731016194872.7002,keyup,2,97
9,7,6,4,0,6,1731016195081.2002,keydown,2,97
9,7,6,4,0,6,1731016195136.8,keyup,3,976
9,7,6,4,0,4,1731016195632.8,keydown,3,976
9,7,6,4,0,4,1731016195696.9001,keyup,4,9764
9,7,6,4,0,0,1731016195937,keydown,4,9764
9,7,6,4,0,0,1731016196016.8,keyup,5,97640
9,7,6,4,0,Enter,1731016196296.8,keydown,5,97640
8,0,8,4,1,8,1731016197416.6,keyup,1,8
8,0,8,4,1,0,1731016197616.7002,keydown,1,8
8,0,8,4,1,0,1731016197705,keyup,2,80
8,0,8,4,1,8,1731016197952.6,keydown,2,80
8,0,8,4,1,8,1731016198008.7002,keyup,3,808
8,0,8,4,1,4,1731016198456.7002,keydown,3,808
8,0,8,4,1,4,1731016198512.7002,keyup,4,8084
8,0,8,4,1,1,1731016198680.8,keydown,4,8084
8,0,8,4,1,1,1731016198736.7002,keyup,5,80841
8,0,8,4,1,Enter,1731016198856.6,keydown,5,80841
5,2,7,2,7,5,1731016199976.6,keyup,1,5
5,2,7,2,7,2,1731016200128.7002,keydown,1,5
5,2,7,2,7,2,1731016200192.5,keyup,2,52
5,2,7,2,7,7,1731016200456.7002,keydown,2,52
5,2,7,2,7,7,1731016200512.6,keyup,3,527
5,2,7,2,7,2,1731016201064.7002,keydown,3,527
5,2,7,2,7,2,1731016201136.6,keyup,4,5272
5,2,7,2,7,7,1731016201416.6,keydown,4,5272
5,2,7,2,7,7,1731016201472.5,keyup,5,52727
5,2,7,2,7,Enter,1731016202112.6,keydown,5,52727
9,0,3,0,8,9,1731016203224.6,keyup,1,9
9,0,3,0,8,0,1731016203448.5,keydown,1,9
9,0,3,0,8,0,1731016203528.6,keyup,2,90
9,0,3,0,8,3,1731016203656.5,keydown,2,90
9,0,3,0,8,3,1731016203704.4001,keyup,3,903
9,0,3,0,8,0,1731016204192.7002,keydown,3,903
9,0,3,0,8,0,1731016204272.5,keyup,4,9030
9,0,3,0,8,8,1731016204448.4001,keydown,4,9030
9,0,3,0,8,8,1731016204496.3,keyup,5,90308
9,0,3,0,8,Enter,1731016204696.6,keydown,5,90308
0,2,4,6,7,0,1731016205768.3,keyup,1,0
0,2,4,6,7,2,1731016205896.3,keydown,1,0
0,2,4,6,7,2,1731016205960.5,keyup,2,02
0,2,4,6,7,4,1731016206128.5,keydown,2,02
0,2,4,6,7,4,1731016206192.4001,keyup,3,024
0,2,4,6,7,6,1731016206864.5,keydown,3,024
0,2,4,6,7,6,1731016206928.5,keyup,4,0246
0,2,4,6,7,7,1731016207088.6,keydown,4,0246
0,2,4,6,7,7,1731016207144.5,keyup,5,02467
0,2,4,6,7,Enter,1731016207392.5,keydown,5,02467
1,3,7,1,3,1,1731016208384.3,keyup,1,1
1,3,7,1,3,3,1731016208792.5,keydown,1,1
1,3,7,1,3,3,1731016208872.3,keyup,2,13
1,3,7,1,3,7,1731016209064.4001,keydown,2,13
1,3,7,1,3,7,1731016209136.5,keyup,3,137
1,3,7,1,3,1,1731016209536.4001,keydown,3,137
1,3,7,1,3,1,1731016209616.3,keyup,4,1371
1,3,7,1,3,3,1731016209776.5,keydown,4,1371
1,3,7,1,3,3,1731016209832.2002,keyup,5,13713
1,3,7,1,3,Enter,1731016210096.4001,keydown,5,13713
8,4,7,5,4,8,1731016211320.6,keyup,1,8
8,4,7,5,4,4,1731016211688.4001,keydown,1,8
8,4,7,5,4,4,1731016211768.3,keyup,2,84
8,4,7,5,4,7,1731016211896.1,keydown,2,84
8,4,7,5,4,7,1731016211944.1,keyup,3,847
8,4,7,5,4,5,1731016212392.4001,keydown,3,847
8,4,7,5,4,5,1731016212464.3,keyup,4,8475
8,4,7,5,4,4,1731016212600.2002,keydown,4,8475
8,4,7,5,4,4,1731016212664.4001,keyup,5,84754
8,4,7,5,4,Enter,1731016212832.2002,keydown,5,84754
5,9,5,4,2,5,1731016214160.4001,keyup,1,5
5,9,5,4,2,9,1731016214832.3,keydown,1,5
5,9,5,4,2,9,1731016214896.2002,keyup,2,59
5,9,5,4,2,5,1731016215080.4001,keydown,2,59
5,9,5,4,2,5,1731016215136.2002,keyup,3,595
5,9,5,4,2,4,1731016215736.4001,keydown,3,595
5,9,5,4,2,4,1731016215800.1,keyup,4,5954
5,9,5,4,2,2,1731016215968,keydown,4,5954
5,9,5,4,2,2,1731016216024.3,keyup,5,59542
5,9,5,4,2,Enter,1731016216152.4001,keydown,5,59542
6,0,4,0,4,6,1731016217472.1,keyup,1,6
6,0,4,0,4,0,1731016217672.2002,keydown,1,6
6,0,4,0,4,0,1731016217736,keyup,2,60
6,0,4,0,4,4,1731016217960.2002,keydown,2,60
6,0,4,0,4,4,1731016218016.2002,keyup,3,604
6,0,4,0,4,0,1731016218336.3,keydown,3,604
6,0,4,0,4,0,1731016218408.1,keyup,4,6040
6,0,4,0,4,4,1731016218624.1,keydown,4,6040
6,0,4,0,4,4,1731016218688,keyup,5,60404
6,0,4,0,4,Enter,1731016218880.2002,keydown,5,60404
0,6,5,9,5,0,1731016220304.2002,keyup,1,0
0,6,5,9,5,6,1731016220464.2002,keydown,1,0
0,6,5,9,5,6,1731016220536.1,keyup,2,06
0,6,5,9,5,5,1731016220679.9001,keydown,2,06
0,6,5,9,5,5,1731016220727.9001,keyup,3,065
0,6,5,9,5,9,1731016221488.2002,keydown,3,065
0,6,5,9,5,9,1731016221560.2002,keyup,4,0659
0,6,5,9,5,5,1731016221760,keydown,4,0659
0,6,5,9,5,5,1731016221824.1,keyup,5,06595
0,6,5,9,5,Enter,1731016222048.2002,keydown,5,06595
6,8,4,3,9,6,1731016223480.1,keyup,1,6
6,8,4,3,9,8,1731016223784.1,keydown,1,6
6,8,4,3,9,8,1731016223856.2002,keyup,2,68
6,8,4,3,9,4,1731016224072,keydown,2,68
6,8,4,3,9,4,1731016224128.1,keyup,3,684
6,8,4,3,9,3,1731016224472,keydown,3,684
6,8,4,3,9,3,1731016224543.9001,keyup,4,6843
6,8,4,3,9,9,1731016224735.9001,keydown,4,6843
6,8,4,3,9,9,1731016224799.9001,keyup,5,68439
6,8,4,3,9,Enter,1731016225000.1,keydown,5,68439
3,2,5,0,7,3,1731016226064,keyup,1,3
3,2,5,0,7,2,1731016226192.1,keydown,1,3
3,2,5,0,7,2,1731016226263.9001,keyup,2,32
3,2,5,0,7,5,1731016226448,keydown,2,32
3,2,5,0,7,5,1731016226511.9001,keyup,3,325
3,2,5,0,7,0,1731016227224,keydown,3,325
3,2,5,0,7,0,1731016227304.2002,keyup,4,3250
3,2,5,0,7,7,1731016227584,keydown,4,3250
3,2,5,0,7,7,1731016227647.9001,keyup,5,32507
3,2,5,0,7,Enter,1731016227847.8,keydown,5,32507
1,7,5,3,9,1,1731016228912.2002,keyup,1,1
1,7,5,3,9,7,1731016229112,keydown,1,1
1,7,5,3,9,7,1731016229184,keyup,2,17
1,7,5,3,9,5,1731016229384.1,keydown,2,17
1,7,5,3,9,5,1731016229455.9001,keyup,3,175
1,7,5,3,9,3,1731016229887.9001,keydown,3,175
1,7,5,3,9,3,1731016229976,keyup,4,1753
1,7,5,3,9,9,1731016230151.9001,keydown,4,1753
